정류소ID,업체명,노선번호,노선유형,정류소명,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
203000261,남양여객,400,일반형시내버스,광교역.광교대학로,1986,1508,478,441,441,0,127.0437117,37.29991037
203000262,남양여객,400,일반형시내버스,광교초등학교.광교홍재도서관,171,166,5,77,77,0,127.047543,37.30387381
203000263,남양여객,400,일반형시내버스,광교초등학교.광교홍재도서관,125,118,7,156,156,0,127.0473423,37.3038612
203000264,남양여객,400,일반형시내버스,광교한양수자인.호반가든하임,694,645,49,53,53,0,127.0487526,37.30529629
203000265,남양여객,400,일반형시내버스,광교한양수자인.호반가든하임,81,64,17,585,585,0,127.0488576,37.30544362
203000294,남양여객,5_3,일반형시내버스,소화초등학교,1056,999,57,443,443,0,127.0520128,37.27798295
203000295,남양여객,5_3,일반형시내버스,소화초등학교,45,28,17,1757,1757,0,127.0516447,37.27826869
203000304,대원고속,65,일반형시내버스,광교호반마을입구,5021,4887,134,133,133,0,127.0675216,37.276186200000005
203000305,대원고속,65,일반형시내버스,광교호반마을입구,135,127,8,2798,2798,0,127.0676094,37.27641605
203000306,대원고속,1550,직행좌석형시내버스,광교차고지.연화장입구,303,192,111,4,4,0,127.0783032,37.28744301
203000307,대원고속,1550,직행좌석형시내버스,광교차고지.연화장입구,25,18,7,513,513,0,127.0784584,37.2874088
203000308,대원고속,5006,직행좌석형시내버스,광교호수공원.제1주차장,0,0,0,96,96,0,127.0667245,37.27544967
203000309,대원고속,5006,직행좌석형시내버스,광교호수공원.제1주차장,387,386,1,6,6,0,127.0665596,37.27591157
203000310,대원고속,5006,직행좌석형시내버스,광교호반마을21단지,13,10,3,1137,1137,0,127.0675136,37.2782807
203000311,대원고속,5006,직행좌석형시내버스,광교호반마을21단지,405,399,6,21,21,0,127.0675286,37.27919754
203000312,대원고속,5006,직행좌석형시내버스,광교호수공원.제2주차장,2762,2626,136,48,48,0,127.0705051,37.28150183
203000313,대원고속,5006,직행좌석형시내버스,광교한양수자인,63,55,8,1950,1950,0,127.0709455,37.28143403
203000315,남양여객,400,일반형시내버스,광교파크자이더테라스.열림공원,19,18,1,131,131,0,127.0392312,37.30817572
203000316,남양여객,400,일반형시내버스,광교웰빙타운.열림공원,65,63,2,1,1,0,127.038918,37.30818421
203000317,남양여객,400,일반형시내버스,광교대광로제비앙,43,41,2,0,0,0,127.0407114,37.30678742
203000318,남양여객,400,일반형시내버스,광교대광로제비앙,9,8,1,107,107,0,127.0408202,37.30691328
203000319,대원고속,1007_1,직행좌석형시내버스,광교해모로아파트,42,40,2,242,242,0,127.05161509999998,37.30590246
203000320,대원고속,1007_1,직행좌석형시내버스,광교해모로아파트,279,246,33,31,31,0,127.051874,37.30594209
203000333,남양여객,5_3,일반형시내버스,수원나누리병원,321,116,205,115,115,0,127.0496032,37.27452524
203000334,남양여객,5_3,일반형시내버스,수원나누리병원,77,59,18,695,695,0,127.0502031,37.27452926
203000335,대원고속,1007_1,직행좌석형시내버스,원천주공2단지,0,0,0,69,69,0,127.0632148,37.26859376
203000338,남양여객,5_3,일반형시내버스,광교역사공원.광교카페거리,687,632,55,760,760,0,127.052972,37.29513646
203000341,남양여객,400,일반형시내버스,광교호반베르디움트라엘.광교해모로,0,0,0,204,204,0,127.0517087,37.30467136
203000342,남양여객,400,일반형시내버스,광교호반베르디움트라엘.광교해모로,193,180,13,15,15,0,127.0514412,37.30413786
203000343,남양여객,400,일반형시내버스,광교e편한세상2차.광교중학교,25,6,19,238,238,0,127.046627,37.30545124
203000344,남양여객,400,일반형시내버스,광교중학교.광교e편한세상2차,243,233,10,5,5,0,127.0464941,37.30530987
203000345,남양여객,5_2,일반형시내버스,망포역4번출구.영통2동주민센터,5311,1940,3371,886,886,0,127.0554899,37.24595372
203000346,남양여객,5_2,일반형시내버스,망포역3번출구.망포그대가프리미어.골든스퀘어,1221,592,629,6111,6111,0,127.0550237,37.24553515
203000354,성우운수(주),900,일반형시내버스,동수원세무소.영통역2번출구,3442,3200,242,532,532,0,127.0727346,37.25068066
203000355,대원고속,1112,직행좌석형시내버스,훼미리타워,31,23,8,2324,2324,0,127.0745868,37.2552147
203000356,남양여객,400,일반형시내버스,호반베르디움,6,2,4,242,242,0,127.0446965,37.30552683
203000357,남양여객,400,일반형시내버스,호반베르디움,144,143,1,1,1,0,127.0440012,37.30547952
203000399,남양여객,5_3,일반형시내버스,광교중앙.아주대역환승센터,5142,3939,1203,2335,2335,0,127.0519166,37.28849864
203000400,남양여객,5_3,일반형시내버스,광교중앙.아주대역환승센터,2698,563,2135,2929,2929,0,127.0516618,37.28832822
203000424,남양여객,400_4,일반형시내버스,수원시도시안전통합센터,34,32,2,4,4,0,127.0480685,37.29917344
203000425,남양여객,400_4,일반형시내버스,광교사회복지관,284,278,6,31,31,0,127.0455373,37.30044173
203000428,남양여객,400_4,일반형시내버스,광교사회복지관,5,1,4,182,182,0,127.0454307,37.30032316
203000429,남양여객,400_4,일반형시내버스,수원시도시안전통합센터,18,16,2,257,257,0,127.0478778,37.29908654
203000430,남양여객,400_4,일반형시내버스,광교이마트,90,87,3,23,23,0,127.0493741,37.29801172
203000431,남양여객,400_4,일반형시내버스,광교이마트,26,18,8,201,201,0,127.0493014,37.29771528
203000450,대원고속,1112,직행좌석형시내버스,살구골.서광아파트,2615,2141,474,2054,2054,0,127.0731418,37.24734091
228001883,대원고속,65,일반형시내버스,흥덕IT밸리,3687,2235,1452,3442,3442,0,127.06820559999998,37.26917065
233000001,대원고속,1007,직행좌석형시내버스,수영오거리.방송통신대입구,192,104,88,5,5,0,126.9624419,37.23773523
233000592,대원고속,1007,직행좌석형시내버스,국립축산과학원,0,0,0,20,20,0,126.9659014,37.23613526
202000006,수원여객,11_1,일반형시내버스,경기문화재단.매탄주공4.5단지,21,9,12,16,16,0,127.03697959999998,37.26598392
202000009,수원여객,11_1,일반형시내버스,수원시청역10번출구.국민연금공단.경인일보,5,4,1,77,77,0,127.0343621,37.26123622
202000027,수원여객,11_1,일반형시내버스,수원시청역1번출구.국민연금공단.경인일보,36,24,12,52,52,0,127.0332715,37.2611226
203000090,수원여객,11_1,일반형시내버스,매탄주공4.5단지,10,6,4,48,48,0,127.0378477,37.26602871
202000230,남양여객,50_2,일반형시내버스,장안문.수원전통문화관,2012,1158,854,2685,2685,0,127.0153265,37.28677526
202000231,남양여객,50_2,일반형시내버스,팔달구청.화성행궁.수원성지,3101,1159,1942,3788,3788,0,127.0162619,37.28390086
202000245,대원고속,1009,직행좌석형시내버스,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,33,30,3,318,318,0,126.9807202,37.28583968
202000248,대원고속,1007,직행좌석형시내버스,화성행궁.여민각,45,37,8,571,571,0,127.0173603,37.28192703
202000251,대원고속,1009,직행좌석형시내버스,화서푸르지오,224,194,30,18,18,0,126.9854541,37.28619832
202000252,남양여객,50_2,일반형시내버스,화성행궁,2018,1187,831,3573,3573,0,127.0158561,37.28438747
202000253,남양여객,50_2,일반형시내버스,수원전통문화관.장안동,3930,1432,2498,4187,4187,0,127.0151122,37.28667617
202000254,대원고속,1009,직행좌석형시내버스,현대모닝아파트,37,34,3,228,228,0,126.9848113,37.28646854
202000255,대원고속,1009,직행좌석형시내버스,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,569,522,47,15,15,0,126.980807,37.2856076
203000033,남양여객,400,일반형시내버스,경기대후문,17,9,8,0,0,0,127.0366905,37.29910622
203000036,남양여객,400,일반형시내버스,경기대후문,0,0,0,26,26,0,127.0366949,37.29927694
203000339,남양여객,400,일반형시내버스,수원광교박물관,5,4,1,120,120,0,127.0495795,37.2964704
203000340,남양여객,400,일반형시내버스,수원광교박물관,60,32,28,10,10,0,127.049332,37.29641748
201000014,수원여객,11_1,일반형시내버스,권선2동성당,27,16,11,9,9,0,127.0226229,37.23473657
201000587,남양여객,5_2,일반형시내버스,수원역환승센터(1승강장),0,0,0,232,232,0,126.9991347,37.26564856
203000092,남양여객,5_3,일반형시내버스,자연앤자이아파트.중흥S클래스,637,607,30,90,90,0,127.05545990000002,37.28459221
203000272,남양여객,5_3,일반형시내버스,산의초등학교.광교삼성래미안,49,45,4,114,114,0,127.0598947,37.29073573
203000273,남양여객,5_3,일반형시내버스,산의초등학교.광교삼성래미안,150,144,6,37,37,0,127.0598585,37.29056666
203000284,남양여객,5_3,일반형시내버스,광교휴먼시아32단지정문,67,60,7,45,45,0,127.0661118,37.29224737
203000285,남양여객,5_3,일반형시내버스,광교휴먼시아32단지정문,29,22,7,33,33,0,127.0677502,37.29281379
203000286,남양여객,5_3,일반형시내버스,상현역,118,30,88,285,285,0,127.0693488,37.29693223
203000287,남양여객,5_3,일반형시내버스,상현역,200,63,137,319,319,0,127.0690374,37.29705484
203000298,남양여객,5_3,일반형시내버스,합동신학대학원,21,18,3,316,316,0,127.0522521,37.27936308
203000299,남양여객,5_3,일반형시내버스,합동신학대학원,42,39,3,20,20,0,127.0519893,37.28009867
203000314,남양여객,5_3,일반형시내버스,광교휴먼시아32단지,85,60,25,53,53,0,127.0682572,37.29420834
203000327,남양여객,5_3,일반형시내버스,광교오드카운티,26,22,4,11,11,0,127.0573259,37.29331897
203000328,남양여객,5_3,일반형시내버스,광교오드카운티,26,24,2,32,32,0,127.0577332,37.29296736
203000351,남양여객,5_3,일반형시내버스,경기중앙지방변호사회관,52,48,4,29,29,0,127.06629,37.29205097
203000359,남양여객,5_3,일반형시내버스,수원시동부차고지,8,3,5,16,16,0,127.0785259,37.28688019
203000360,남양여객,5_3,일반형시내버스,수원시동부차고지,17,5,12,1,1,0,127.0785387,37.28698688
203000374,남양여객,5_3,일반형시내버스,동부차고지,5,1,4,0,0,0,127.0780852,37.28669727
203000397,남양여객,5_3,일반형시내버스,광교휴먼시아32단지.이의고교,6,6,0,36,36,0,127.068596,37.29427223
203000438,남양여객,5_3,일반형시내버스,광교카페거리입구,15,12,3,16,16,0,127.0561976,37.29491691
203000439,남양여객,5_3,일반형시내버스,광교카페거리입구,38,38,0,26,26,0,127.0563693,37.29507843
