mybi_id,bis_id,stn_nm,lon,lat
2509740,30655,재전,127.2055557,35.81859241
2509750,31546,전당네거리,127.1289571,35.8867556
2509760,31545,전당네거리,127.12921670000001,35.88661318
2509770,31568,전당리,127.124981,35.889948
2509780,31571,전당리,127.126209,35.889829999999996
2509790,31279,전라고,127.1215621,35.86055764
2509800,31273,전라고,127.121075,35.860368
2509810,30819,전주교육문화회관,127.13705490000001,35.828376899999995
2509830,32080,전북대국제교류어학원,127.13051090000002,35.84525276
2509840,32082,건지광장,127.12881100000001,35.846533
2509860,36415,전북대종점,127.1275788,35.8494278
2509870,32081,전북대종점,127.1275173,35.8495494
2509880,31132,생물산업진흥원,127.0625166,35.85077956
2509890,31130,생물산업진흥원,127.0627,35.850592600000006
2509900,31016,전북은행본점,127.131432,35.84009301
2509920,31003,고속버스터미널입구.전북일보사,127.131042,35.838631
2509930,31333,전북자동차학원,127.1604794,35.865626500000005
2509940,31334,전북자동차학원,127.1602759,35.86564054
2509950,31114,전일여객,127.11426909999999,35.84944843
2509960,31419,전주IC,127.06026999999999,35.87384
2509970,31426,전주IC,127.06055900000001,35.874188000000004
2509980,30945,고용노동부전주지청,127.16468799999998,35.835093
2509990,30937,고용노동부전주지청,127.164976,35.83496455
2510000,31331,전주공고,127.0806723,35.86542536
2510010,31325,전주공고,127.08057179999999,35.8650508
2510020,31093,전주역첫마중길,127.1578906,35.848319700000005
2510030,30943,전주생명과학고등학교,127.14759270000002,35.83506423
2510040,30940,전주생명과학고등학교,127.14835049999999,35.83502944
2510050,31409,한국도로공사 전주수목원,127.05029420000001,35.87270421
2510060,31408,한국도로공사 전주수목원,127.053661,35.872079
2510090,30852,전주시교육청.전주고용복지센터,127.13608500000001,35.830446
2510100,30938,전주시민기록관,127.157446,35.835065
2510110,30944,전주시민기록관,127.1571197,35.83507037
2510120,31109,전주역첫마중길,127.1588352,35.8488499
2510130,31102,동부대로전주역,127.16063490000002,35.84881087
2510140,31129,동부대로전주역,127.160103,35.85042866
2510160,31122,전주역종점,127.1610989,35.84994976
2510170,31141,정비공단,127.09487,35.852059000000004
2510180,31147,정비공단,127.09540700000001,35.852103
2510190,31286,장동에코르아파트,127.06238300000001,35.861959000000006
2510200,31291,장동에코르아파트,127.06264099999999,35.862507
2510210,31367,조촌초교,127.07790790000001,35.86812128
2510220,31352,조촌초교,127.07738799999998,35.8692523
2510230,36330,주정마을,127.10464240000002,35.8892146
2510230,31563,주정마을,127.10480179999999,35.8894721
2510240,36329,주정마을,127.1047367,35.8891924
2510240,31562,주정마을,127.1046635,35.889431099999996
2510250,30847,중앙여고,127.16879109999998,35.83007524
2510260,30843,중앙여고,127.16910790000001,35.82981818
2510270,31558,진기마을,127.096852,35.88847097
2510280,31559,진기마을,127.09685719999999,35.88856377
2510290,30791,진북동양아파트,127.136627,35.826636
2510300,30859,진북우성아파트.전주고용복지센터,127.13562579999999,35.83101554
2510310,30882,진북우성아파트후문,127.132695,35.832243
2510320,30887,진북우성아파트후문,127.13260690000001,35.83235206
2510330,30867,전주전자상가,127.139454,35.831716
2510340,30862,전주전자상가,127.1402528,35.83141746
2510350,30790,진북터널,127.1285487,35.82638557
2510360,30796,진북터널,127.12875359999998,35.82664654
2510370,30821,진북현대아파트.북전주세무서,127.13069979999999,35.8286869
2510380,30823,진북현대아파트.북전주세무서,127.1309102,35.82873738
2510390,31610,진조리,127.11853459999999,35.89515165
2510400,31611,진조리,127.11862430000001,35.89517837
2510410,31624,만경강변 진조리.은평,127.1200679,35.89984361
2510420,31625,만경강변 진조리.은평,127.12023359999999,35.89995688
2510430,31564,진조마을입구,127.12210379999999,35.88930687
2510440,31566,진조마을입구,127.12204820000001,35.88952252
2510450,31098,청년회의소,127.1518315,35.84867803
2510460,31099,청년회의소,127.15226399999999,35.848861
2510470,31382,청복,127.0393473,35.8702016
2510480,31386,청복,127.0393466,35.8703278
2510490,31371,청복마을입구,127.04728200000001,35.86839608
2510500,31372,청복마을입구,127.04716210000001,35.86845692
2510510,31180,체련공원 소리문화의전당,127.13925729999998,35.85406304
2510520,31175,체련공원 소리문화의전당,127.139647,35.853933000000005
2510530,31407,초포삼거리,127.158245,35.871423
2510540,31405,초포삼거리,127.15812859999998,35.87126792
2510550,31454,초포초교,127.13936799999999,35.876068
2510560,31458,초포초교,127.1400459,35.875958700000005
2510570,31139,추천대교,127.109526,35.851233
2510580,31142,추천대교,127.10978300000001,35.851533
2510590,32043,하가더루벤스아파트,127.108898,35.845704
2510600,32042,하가더루벤스아파트,127.10922,35.845669
2510610,30861,전라북도청소년상담센터,127.13871670000002,35.83141844
2510620,30832,한국은행,127.1395337,35.82907929
2510630,30851,한국은행.전라북도청소년상담센터,127.139175,35.830433
2510650,31156,팔복근린상가,127.1038692,35.85285666
2510660,31161,팔복근린상가,127.105325,35.853244000000004
2510670,31121,팔복남양아파트,127.10228899999998,35.84962
2510680,31110,팔복남양아파트,127.10258999999999,35.849537
2510690,31191,팔복동주민센터,127.105331,35.853711
2510700,31288,팔선마을,127.04124709999999,35.86218725
2510710,31289,팔선마을,127.04114799999999,35.86222694
2510720,31526,평리,127.09018710000001,35.88384509
2510730,31527,평리,127.09039609999999,35.88385292
2510740,32242,하가부영아파트,127.109075,35.842789
2510750,32243,하가부영아파트,127.10943999999999,35.842832
2510760,31041,가련산로하가영무예다음,127.1113025,35.84202607
2510770,32083,가리내로하가영무예다음,127.1106682,35.83971631
2510780,31021,가련산로하가영무예다음,127.111248,35.841532
2510790,32084,가리내로하가영무예다음,127.1101019,35.83988337
2510800,31004,하가지구휴먼빌아파트,127.1149645,35.83862532
2510810,30999,하가지구휴먼빌아파트,127.11477749999999,35.83851579
2510830,31149,온고을로.하나로마트,127.07761299999999,35.852270000000004
2510840,31174,하나로클럽,127.0778768,35.85387041
2510840,31176,하나로클럽,127.07765230000001,35.85394188
2510860,31629,하오마을,127.13320549999999,35.90030901
2510870,31627,하오마을,127.1334003,35.90014623
2510880,30811,하인교마을,127.17090120000002,35.82765841
2510890,30815,하인교마을,127.17076100000001,35.827822
2510900,31539,한사월마을,127.1487455,35.88534224
2510910,31541,한사월마을,127.1489515,35.88556311
2510920,31096,온고을로 미래페이퍼,127.085155,35.848783000000005
2510930,31118,미래페이퍼,127.084919,35.849687
2510940,31103,온고을로 미래페이퍼,127.08535900000001,35.848974
2510950,31120,미래페이퍼,127.08509099999999,35.849583
2510960,32130,우미린2차아파트,127.05758200000001,35.845606
2510970,32129,우미린2차아파트,127.05768929999999,35.8458
2510980,36213,한일베라체아파트,127.062228,35.844915
2510990,36219,한일베라체아파트,127.06211,35.845366999999996
2511000,32154,호반2차아파트,127.06336999999999,35.843058
2511010,32217,혁신호반5차아파트,127.058419,35.840295000000005
2511020,32218,혁신호반6차아파트,127.0586071,35.84053713
2511030,30827,기린대로현대병원,127.14283259999999,35.82894399
2511040,30842,기린대로현대병원,127.1429956,35.82930275
2511050,31227,호남고속,127.10386820000001,35.85667894
2511060,31231,호남고속,127.104301,35.85682
2511070,31358,호남제일문,127.071127,35.867667
2511080,31355,호남제일문,127.071524,35.867767
2511090,32039,전북대학교컨벤션센터,127.121698,35.851166
2511110,31244,호성동신아파트,127.1552294,35.85815573
2511120,31246,호성동신아파트,127.1556544,35.85831731
2511130,31278,호성동아아파트,127.15335800000001,35.860618
2511140,31263,호성동아아파트,127.15376599999999,35.859731
2511150,31208,호성동엘지동아아파트,127.1510297,35.85527563
2511160,31199,호성동엘지동아아파트,127.15149009999999,35.85489152
2511170,31238,호성주공,127.1519555,35.85784878
2511180,31243,호성주공,127.1533978,35.85813228
2511190,31292,호성중,127.15972859999998,35.86262591
2511200,31295,호성중,127.15994099999999,35.862742
2511210,31321,호성진흥더블파크,127.1489082,35.86463135
2511220,31213,화개네거리,127.06893190000001,35.85561051
2511230,31220,화개네거리,127.068102,35.856316
2511240,31234,화개마을,127.0669634,35.85772649
2511250,31233,화개마을,127.06743909999999,35.85771813
2511260,30844,화약골,127.157249,35.82982541
2511270,30846,화약골,127.157344,35.830003000000005
2511280,31573,화전리,127.0769128,35.8909179
2511290,31580,화전리,127.0771797,35.89108025
2511300,31440,화정리,127.141975,35.875044
2511320,31437,화정리,127.141825,35.874911
2511340,31375,화정마을,127.1419685,35.86917679
2511350,31373,화정마을,127.142807,35.868706
2511360,30881,화평,127.1582425,35.83217988
2511370,30899,화평,127.15827340000001,35.8330179
2511380,31442,환경사업소,127.10798600000001,35.875789000000005
2511390,31444,환경사업소,127.11083810000001,35.87544492
2511400,31221,회룡마을,127.03484979999999,35.85637604
2511410,31500,회룡마을,127.10222040000001,35.88026008
2511420,31502,회룡마을,127.1022723,35.88041466
2511430,31223,회룡마을,127.03471509999999,35.85639092
2511440,31247,휴비스전주공장,127.09646940000002,35.85843146
2511450,31242,휴비스전주공장,127.09646780000001,35.85805152
2511460,30817,흥국생명,127.1419199,35.82811986
2512921,30690,BYC,127.0077811,35.82043092
2512931,30693,BYC,127.00797,35.82071324
2512941,31587,간중초교,127.1816028,35.89181831
2512951,31585,간중초교,127.18141090000002,35.89163192
2512971,31073,갈동마을,127.0456206,35.84491779
2512981,31703,갈리마을,127.1478348,35.91581423
2512991,31705,갈리마을,127.14778829999999,35.91594135
2513001,32166,갈전,127.21951840000001,35.84002529
2513011,32167,갈전,127.21725649999999,35.84266557
2513101,30510,계월리,127.2449486,35.805864899999996
2513111,30513,계월리,127.24542759999999,35.80601225
2513121,30715,개태마을,127.03128980000001,35.8218052
2513131,32003,송광마을,127.24340090000001,35.8868534
2513161,31942,고산고입구,127.2010528,35.97591272
2513171,31943,고산고입구,127.2011409,35.97611364
2513181,32241,고산농협,127.2049475,35.97549192
2513211,31901,고산신기마을,127.1807755,35.96087152
2513221,31902,고산신기마을,127.1805908,35.96095614
2513251,31937,고산터미널,127.2058153,35.97519123
2513261,31936,고산터미널,127.20695049999999,35.974810600000005
2513271,31686,고천마을,127.1398601,35.91286372
2513281,31689,고천마을,127.1397781,35.91300145
2513291,31411,관전마을,127.18909120000001,35.87233167
2513301,36291,낙성리입구,126.9891785,35.8148501
2513311,30050,교동마을,127.11539499999999,35.68500367
2513321,30051,교동마을,127.11524579999998,35.68509328
2513331,36117,다리경로당,127.2576628,35.881939100000004
2513351,31656,구만리,127.15813100000001,35.90832815
2513361,31661,구만리,127.15814040000001,35.90907386
2513371,32071,구사마을,127.03034140000001,35.85328123
2513381,32070,구사마을,127.030771,35.853168
2513401,36116,다리경로당,127.2575132,35.881952399999996
2513421,36290,낙성리입구,126.9891111,35.8150031
2513431,30134,구암리,127.14049250000001,35.74132942
2513441,30131,구암리,127.14031489999999,35.74119258
2513451,31370,구억마을,127.164805,35.86822038
2513461,36119,원암마을,127.2576155,35.8774851
2513471,31311,구억정미소,127.1707622,35.86379562
2513481,36118,원암마을,127.2574824,35.8775209
2513491,30110,구이면사무소,127.11982079999999,35.73152551
2513501,30113,구이면사무소,127.12006299999999,35.73183549
2513511,30040,구이신기마을,127.1123385,35.67305532
2513521,30039,구이신기마을,127.1121618,35.67303746
2513531,30120,구이중,127.1204496,35.734209899999996
2513541,30121,구이중,127.120204,35.73424408
2513551,30101,구이중앙교회,127.11997140000001,35.72446397
2513561,30100,구이중앙교회,127.12026359999999,35.72401766
2513571,30092,구이초교,127.12030729999998,35.72118644
2513581,30093,구이초교,127.1204304,35.722048
2513591,31866,구정마을,127.1118702,35.95097624
2513601,31865,구정마을,127.1117425,35.95083037
2513651,32212,국립농업과학원,127.041113,35.833415
2513661,32213,국립농업과학원,127.041972,35.832823
2513671,32279,국립식량과학원,127.0478653,35.8376419
2513681,32280,국립식량과학원,127.04813329999999,35.83744573
2513691,32264,국립원예특작과학원,127.03446100000001,35.835111
2513701,32263,국립원예특작과학원,127.03357620000001,35.83535427
2513751,31825,금강고려화학,127.1256322,35.93881728
2513761,31828,금강고려화학,127.1251354,35.93950364
2513811,31396,금성자동차학원,127.1638144,35.87077149
2513821,32002,송광마을,127.2432456,35.88677485
2513851,30181,낙봉사입구,127.16234720000001,35.76048113
2513861,31385,봉덕마을,127.25174240000001,35.86949423
2513871,30180,낙봉사입구,127.16221509999998,35.76038294
2513881,31390,봉덕마을,127.25202490000001,35.87014164
2513891,31784,낙평네거리,127.1630453,35.93063009
2513901,31785,낙평네거리,127.1631571,35.93104006
2513911,31773,낙평리,127.16234209999999,35.92787194
2513921,31763,낙평리,127.1639554,35.92685216
2513931,30160,난산마을,127.16433090000001,35.74940113
2513941,30161,난산마을,127.16423400000001,35.74951589
2513951,30099,남관,127.23172779999999,35.72350102
2513961,30098,남관,127.2321993,35.72335285
2514011,31850,남악마을,127.20411570000002,35.94415409
2514021,31851,남악마을,127.20398770000001,35.94419144
2514081,30016,노점마을,127.103002,35.628494599999996
2514091,30015,노점마을,127.1028337,35.6281886
2514121,31743,농원1구,127.09247490000001,35.92339396
2514131,31744,농원1구,127.09261869999999,35.92343856
2514141,31756,농원2구,127.09019939999999,35.92588932
2514151,31757,농원2구,127.0902754,35.92603042
2514161,32123,농원삼거리,127.023878,35.834796000000004
2514171,32122,농원삼거리,127.02406359999999,35.83489769
2514181,31722,농원입구,127.089999,35.91948337
2514191,31724,농원입구,127.0900371,35.91964643
2514211,31983,농원종점,127.0886679,35.92735564
2514251,31535,다리목,127.2603777,35.88457275
2514261,31534,다리목,127.2605413,35.88447723
2514271,31218,단암사,127.2088384,35.856189799999996
2514281,31229,단암사,127.2091896,35.8565779
2514291,31226,단암사,127.2093966,35.85653277
2514301,31225,단암사,127.2086716,35.8563787
2514331,31137,대농,127.0133135,35.85111575
2514341,31138,대농,127.01340559999998,35.85121459
2514351,32064,대덕경로당,127.10910249999999,35.66154768
2514361,32065,대덕경로당,127.10928999999999,35.6615761
2514371,30031,대덕마을,127.11225359999999,35.66124196
2514381,30032,대덕마을,127.11241940000001,35.66092685
2514391,32235,대덕삼거리,127.10964569999999,35.65778857
2514401,32236,대덕삼거리,127.10988970000001,35.65770024
2514421,31878,대륜산업,127.13178229999998,35.95519702
2514431,31885,대륜산업,127.13232250000001,35.95550766
2514441,30021,대모,127.11538059999998,35.64180444
2514471,32252,대문안,127.04767350000002,35.79796539
2514481,31224,대승리,127.29251090000001,35.85606078
2514491,31219,대승리,127.2925946,35.85594648
2514501,31202,대승리입구,127.2901794,35.85470882
2514511,31198,대승리입구,127.29029320000001,35.85453682
2514541,30305,대판마을,127.2271997,35.78616674
2514551,30306,대판마을,127.22742579999999,35.78617401
2514561,36246,대흥리,127.24389280000001,35.87932697
2514571,36245,대흥리,127.2438021,35.87953219
2514621,31651,덕암마을,127.17877560000001,35.90388552
2514631,31650,덕암마을,127.1789436,35.90370641
2514641,31576,도계마을,127.17726429999999,35.89060297
2514651,31575,도계마을,127.1775899,35.89055594
2514661,30109,전북도립미술관입구,127.11124679999999,35.72990646
2514671,30108,전북도립미술관입구,127.11110430000001,35.72987755
2514701,32048,돌꼭지,127.0363565,35.824349600000005
2514721,30742,돌꼭지,127.03640359999999,35.8242533
2514731,30744,개태마을,127.0333483,35.8226376
2514741,30466,동둔마을,127.0158993,35.80297515
2514791,30061,성덕교,127.12054180000001,35.6997744
2514801,30060,성덕교,127.12039820000001,35.6997695
2514811,31854,동아정밀공업,127.1394028,35.9462808
2514821,31855,동아정밀공업,127.13966570000001,35.94628235
2514831,30171,동적골,127.12503999999998,35.752845
2514841,30169,동적골,127.1247919,35.75288396
2514851,31725,동촌마을,127.1593413,35.91984653
2514861,31726,동촌마을,127.15919070000001,35.919892700000005
2514871,31615,두억마을,127.19142250000002,35.89601705
2514881,31613,두억마을,127.1915004,35.89588831
2514891,30786,삼중새터,127.28357040000002,35.825837899999996
2514901,30788,삼중새터,127.28349820000001,35.8259189
2514911,30151,두방마을,127.1208747,35.74632438
2514921,30150,두방마을,127.1206728,35.74621646
2514931,30140,두현마을,127.1215297,35.74296698
2514941,30143,두현마을,127.1217133,35.74310579
2514951,31900,둔산라송아파트,127.1218746,35.96051358
2514961,31993,둔산라송아파트,127.1221577,35.9605152
2514971,36268,모아엘가아파트,127.1221527,35.962892
2514981,36276,모아엘가아파트,127.1219443,35.9628886
2514991,31910,둔산코아루2차아파트,127.1227581,35.96190743
2514991,31914,코아루종점.청완초교,127.12104709999998,35.96221094
2515001,31913,둔산코아루2차아파트,127.122735,35.96226927
2515011,31134,득정마을,127.03468319999999,35.8509821
2515041,31751,마그내다리,127.1653387,35.925036799999994
2515051,31755,마그내다리,127.16543899999999,35.9251687
2515061,31330,전북체육고 마수리,127.24722009999999,35.8650848
2515071,31327,전북체육고 마수리,127.2472625,35.86489788
2515081,31257,마월리,127.1972188,35.85917531
2515091,31255,마월리,127.19701979999999,35.85908985
2515101,30068,마음마을,127.1202325,35.70631315
2515111,30069,마음마을,127.12005220000002,35.70649648
2515121,30259,마치마을,127.2443091,35.77620521
2515131,30256,마치마을,127.2444392,35.77606635
2515141,30274,마치삼거리,127.2256334,35.77898428
2515151,30273,마치삼거리,127.22563829999999,35.77886217
2515161,32199,만동,127.1206672,35.98063754
2515171,32198,만동,127.1203568,35.98063526
2515211,32267,망산마을,127.120745,35.71208835
2515221,32268,망산마을,127.12052040000002,35.7119607
2515231,30072,망산마을입구,127.11988729999999,35.70889263
2515241,30073,망산마을입구,127.12005320000002,35.70895595
2515251,32233,매산교,127.10292920000002,35.6816419
2515261,32234,매산교,127.10326140000001,35.68157227
2515271,30046,매산마을,127.1016175,35.68239766
2515281,30047,매산마을,127.10219280000001,35.68232083
2515291,31188,명덕교,127.2080475,35.85431732
2515301,31187,명덕교,127.20873470000001,35.85426614
2515311,31302,명덕리,127.2113895,35.86325931
2515321,31294,명덕리,127.21157050000001,35.86274103
2515331,31868,명석마을,127.18542520000001,35.9519516
2515341,31867,명석마을,127.18560090000001,35.95188649
2515371,31749,완주군보건소.명탄마을,127.1249879,35.9224174
2515381,31752,완주군보건소.명탄마을,127.125206,35.9224803
2515391,30695,모고지마을,127.01306799999999,35.820859999999996
2515401,30692,모고지마을,127.01354599999999,35.820608
2515411,36259,전북도립미술관,127.11016780000001,35.7291083
2515421,36258,전북도립미술관,127.1099465,35.7291346
2515431,30347,모정마을,127.229514,35.793246999999994
2515441,30345,모정마을,127.2294436,35.79308925
2515451,31747,묵계,127.3060352,35.92435977
2515461,31748,묵계,127.3061813,35.92442736
2515471,31485,목효마을,127.1696777,35.8782835
2515481,31487,목효마을,127.169533,35.8784454
2515491,31950,무관마을,127.1191534,35.98315002
2515501,31951,무관마을,127.118822,35.98303944
2515511,31964,문장마을,127.14164199999999,35.9922916
2515521,31963,문장마을,127.1421056,35.99215504
2515531,31431,전북교통문화연수원.문화마을,127.246301,35.87366
2515541,31428,전북교통문화연수원,127.24617099999999,35.873675
2515611,30065,미치마을,127.090736,35.70130439
2515621,30066,미치마을,127.09104109999998,35.70150085
2515631,30570,민목리,127.25266129999999,35.8122872
2515641,30569,민목리,127.25296000000002,35.81224098
2515651,31060,반교리,127.0311294,35.84409633
2515661,31059,반교리,127.0312798,35.84406917
2515671,31504,밤티마을,127.3108274,35.88042722
2515681,31501,밤티마을,127.31085420000001,35.87992166
2515711,31788,배을마을입구,127.14378909999998,35.93137801
2515721,31786,배을마을입구,127.1440822,35.93120193
2515731,31790,배을마을입구,127.1441274,35.93175899
2515741,31789,배을마을입구,127.14394809999999,35.93168
2515781,30167,백암마을,127.21847350000002,35.75219667
2515791,30168,백암마을,127.2186473,35.75260431
2515801,31969,백제대,127.1276437,35.99493719
2515811,31966,백제대,127.1277487,35.99473314
2515821,32195,백제대원룸단지,127.1216831,35.99302858
2515831,32194,백제대원룸단지,127.1224378,35.99298003
2515841,32197,백제대입구,127.11671709999999,35.98484455
2515851,32196,백제대입구,127.1174937,35.98481421
2515861,31621,벽성대,127.1560683,35.89917939
2515871,31623,벽성대,127.1565564,35.89933762
2515881,31717,완주군공설운동장.별산리,127.09486979999998,35.918878899999996
2515891,31720,완주군공설운동장.별산리,127.09489280000001,35.91914535
2515921,31791,보상마을,127.16854199999999,35.9319952
2515931,31792,보상마을,127.16869129999999,35.932085799999996
2515941,31256,복고시기마을,127.1891236,35.85916459
2515951,31254,복고시기마을,127.18916429999999,35.85897688
2515961,31688,서당리,127.1619405,35.91296292
2515971,31691,서당리,127.16295590000001,35.91337289
2515981,32024,봉계마을,127.1798574,35.91302042
2515991,32239,봉곡,127.1801523,35.96372128
2516001,32240,봉곡,127.1803289,35.96379459
2516011,31387,마수마을,127.24861100000001,35.86960469
2516021,31384,마수마을,127.2484625,35.86950082
2516031,31827,봉동농협,127.1672917,35.93914303
2516041,31824,봉동농협,127.1666817,35.93872548
2516051,31805,봉동신기마을,127.1557163,35.93479253
2516061,31807,봉동신기마을,127.155716,35.93495534
2516071,31840,봉동신진맨션아파트,127.16858870000002,35.94217268
2516101,31838,봉동신진맨션아파트,127.16867409999999,35.9419505
2516111,31815,구봉동읍사무소,127.1616975,35.93646965
2516121,31816,구봉동읍사무소,127.16218729999999,35.93688778
2516131,31780,봉동주공아파트,127.1608344,35.92929823
2516141,31781,봉동주공아파트,127.1612351,35.92952914
2516151,31819,봉동전통시장,127.16815449999999,35.93783158
2516161,31818,봉동전통시장,127.1684128,35.93746305
2516171,31925,봉산마을,127.17220630000001,35.96999628
2516201,31923,봉산마을,127.1729352,35.96993155
2516211,31905,둔산코아루1차아파트,127.12703870000001,35.96138092
2516221,36422,둔산코아루1차아파트,127.126515,35.961848100000005
2516251,30437,부흥마을,127.2426376,35.79973063
2516261,30432,부흥마을,127.24255179999999,35.79946269
2516271,31998,뷰텍,127.12970700000001,35.95863393
2516281,31999,뷰텍,127.1297936,35.95878836
2516291,31967,비봉종점,127.139261,35.995154
2516301,31968,비봉종점,127.13940600000001,35.995354
2516311,32202,비봉파출소,127.1377811,35.99652724
2516321,32203,비봉파출소,127.13793559999999,35.99660045
2516331,31631,비비정,127.0765267,35.90066282
2516341,31630,비비정,127.0768028,35.90065887
2516351,32225,사랑숲노인요양병원,127.20498629999999,35.94241193
2516361,32226,사랑숲노인요양병원,127.2048206,35.94235676
2516371,30128,사옥마을,127.2232939,35.74003115
2516381,30129,사옥마을,127.2235952,35.74012969
2516391,32414,사치마을,127.14900790000002,35.98737328
2516401,32413,사치마을,127.1491416,35.987709100000004
2516411,30524,산동교회,127.0093827,35.80723286
2516421,31875,산림항공관리소익산지점,127.10508270000001,35.9542331
2516431,31876,산림항공관리소익산지점,127.10492820000002,35.9540793
2516461,31884,산업단지 한전,127.12275559999999,35.95548711
2516471,31882,산업단지 한전,127.12280179999999,35.95526671
2516481,31907,산장마을,127.11651699999999,35.96151374
2516491,31909,산장마을,127.1164757,35.96180929
2516501,30959,산정리종점,127.00488689999999,35.836296399999995
2516511,30958,산정리종점,127.00500729999999,35.83619416
2516521,30058,산정마을,127.2500865,35.69546834
2516531,30059,산정마을,127.24886090000001,35.69596732
2516601,31676,삼례농협,127.0748899,35.91188075
2516611,31680,삼례농협,127.07484640000001,35.9120424
2516621,31704,삼례대영아파트,127.0810291,35.91594425
2516631,31702,삼례대영아파트,127.0804697,35.91580375
2516641,31706,삼례동원아파트,127.0822764,35.91665242
2516651,31709,삼례동원아파트,127.08240239999999,35.91710895
2516661,31714,완주군청소년수련관,127.08407179999999,35.91782432
2516671,31715,완주군청소년수련관,127.0838361,35.91804306
2516701,31670,삼례시장,127.0727781,35.91010772
2516701,32009,삼봉로.삼례시장,127.07332179999999,35.91095521
2516711,31671,삼례시장,127.0732203,35.91021521
2516721,32010,삼봉로.삼례시장,127.07327590000001,35.91109004
2516741,31648,삼례역,127.0653269,35.90536937
2516751,31649,삼례역,127.064994,35.90542085
2516761,31646,삼례우성아파트,127.0752744,35.90659375
2516771,31647,삼례우성아파트,127.07552040000002,35.90676984
2516781,31721,삼례IC네거리,127.0867291,35.91919292
2516791,31723,삼례IC네거리,127.0866899,35.9196071
2516801,31672,삼례터미널,127.074625,35.910375
2516811,31673,삼례터미널,127.0749043,35.9099229
2516821,31659,전북하이텍고교.삼례파출소,127.07022409999999,35.90891226
2516831,31660,전북하이텍고교.삼례파출소,127.07013640000001,35.90901729
2516841,30219,산바위입구,127.2141497,35.76907973
2516851,30218,산바위입구,127.214326,35.76905363
2516861,30754,삼우중,127.0225528,35.82450786
2516871,30756,삼우중,127.02237920000002,35.82453192
2516881,30848,삼중리,127.2851355,35.82993694
2516891,30849,삼중리,127.28492859999999,35.829942200000005
2516921,30594,삼태동,127.0408021,35.81386724
2516931,30586,삼태동,127.04082920000002,35.81360615
2516941,31473,삼태마을,127.2141192,35.87740718
2516951,31477,삼태마을,127.2142463,35.87755599
2516961,30217,상관농협,127.20997309999998,35.7686679
2516971,30216,상관농협,127.2100304,35.76833754
2516981,30245,상관농협로컬푸드,127.2052632,35.77409709
2516991,30244,상관농협로컬푸드,127.20512179999999,35.77402099
2517001,30227,상관주민센터,127.2086396,35.77032849
2517011,30226,상관주민센터,127.20857050000001,35.77011957
2517021,31783,상구미리,127.1397644,35.92997783
2517031,31782,상구미리,127.1401,35.92979719
2517041,31283,상리,127.29668570000001,35.86064584
2517051,31282,상리,127.2968909,35.86062037
2517061,31031,상망표,127.23953540000001,35.84107106
2517071,31033,상망표,127.2397361,35.84110862
2517081,31397,분토종점,127.2256574,35.87069209
2517091,31398,분토종점,127.2255152,35.87077134
2517101,31281,상삼마을,127.1782447,35.86069463
2517111,31280,상삼마을,127.17821629999999,35.86055286
2517141,31652,상신마을,127.1281923,35.90783403
2517151,31654,상신마을,127.12811070000001,35.90795133
2517161,31674,상와리,127.11329909999999,35.9116461
2517171,31675,상와리,127.1132801,35.91178762
2517181,30018,상용마을,127.10071310000001,35.63495542
2517211,30017,상용마을,127.1004769,35.63489034
2517221,31561,상운리입구,127.15617160000001,35.88886314
2517231,31554,상운리입구,127.1566106,35.88820668
2517241,31567,봉서로 상운리,127.16116240000001,35.88955118
2517251,31565,봉서로 상운리,127.16112759999999,35.88938144
2517261,30213,상원신마을,127.2127541,35.7678054
2517271,30212,상원신마을,127.21279320000001,35.7677018
2517281,30178,상척마을,127.157028,35.755598
2517291,30179,상척마을,127.15710779999999,35.75592506
2517301,31741,삼봉행복주택아파트,127.1142459,35.92367689
2517311,31742,삼봉행복주택아파트,127.1137085,35.92368641
2517321,30231,상하보,127.16071740000001,35.77171811
2517331,30229,상하보,127.16080900000001,35.77157084
2517341,30115,상학,127.11146000000001,35.73204559
2517351,30117,상학,127.11141979999998,35.73221642
2517381,30736,새금동,127.0481693,35.82359648
2517391,30749,새금동,127.0497389,35.82438006
2517401,32300,새완주병원,127.1258239,35.9576391
2517411,32299,새완주병원,127.12534790000001,35.9574618
2517421,30639,새터,127.02303290000002,35.81677449
2517431,31957,새터,127.1180655,35.98889346
2517441,31067,새터,127.27429369999999,35.84440298
2517451,31956,새터,127.11778909999998,35.9887678
2517461,31063,새터,127.27446450000001,35.84428908
2517471,30641,새터,127.02284990000001,35.81687624
2517481,30484,새터마을,127.04748319999999,35.80416287
2517491,30483,새터마을,127.0473132,35.80408179
2517501,31618,서계마을,127.14326159999999,35.89742758
2517511,31619,서계마을,127.1433986,35.89759204
2517521,31836,서두마을,127.14839860000001,35.94182208
2517531,31837,서두마을,127.14856129999998,35.94191868
2517541,31809,서두입구,127.15257199999999,35.93499338
2517551,31811,서두입구,127.15277040000001,35.9351225
2517561,30491,서둔마을,127.0123179,35.80470559
2517571,31944,서봉마을,127.19620309999999,35.97681152
2517581,31945,서봉마을,127.19620379999999,35.97702633
2517591,32172,서정마을,127.14674690000001,35.94721309
2517601,32171,서정마을,127.14697209999999,35.94689023
2517611,32276,서정마을입구,127.1461923,35.94340227
2517621,32275,서정마을입구,127.14630220000001,35.94348417
2517661,31736,석전리,127.10491869999998,35.92130611
